"","lower","upper","method","SampleID"
"610",55.7322147899579,82.2024004076151,"innermost","307b"
"611",56.4880902088018,80.1315904607041,"innermost","308a"
"612",57.2373012340106,81.3175008496758,"innermost","308b"
"613",59.8823183919521,81.4225253342899,"innermost","309a"
"614",53.5241185843541,82.4643957298545,"innermost","309b"
"615",59.9685751064846,80.6787626319327,"innermost","310a"
"616",58.68224612075,82.3124847046043,"innermost","310b"
"617",56.5936045178851,80.9671017603435,"innermost","311a"
"618",57.2767990468559,82.2436950529427,"innermost","311b"
"619",55.0744865311998,80.4646251539391,"innermost","312a"
"620",57.0410148548892,82.4145986107625,"innermost","312b"
"621",53.4422735293401,82.4057977735505,"innermost","313a"
"622",55.5819985348761,80.9655326517003,"innermost","313b"
"623",56.9497221337229,80.0732471058986,"innermost","314a"
"624",56.493980753231,81.0408510346646,"innermost","314b"
"625",55.8504862940682,80.9939857107315,"innermost","315a"
"626",54.058114478014,82.3783366917214,"innermost","315b"
"627",55.9866630881892,81.7235635688812,"innermost","316a"
"628",57.243,82.47,"innermost","316b"
"629",53.7959749866278,80.4261301772304,"innermost","317a"
"630",52.5245118170583,80.2413864792693,"innermost","317b"
"631",55.0130206512743,82.4765916200376,"innermost","318a"
"632",57.3124471090886,80.0526676154633,"innermost","318b"
"633",54.7208266359364,81.5443478645242,"innermost","319a"
"634",52.7577468892463,82.484615553114,"innermost","319b"
"635",52.5930529267178,82.4166174126206,"innermost","320a"
"636",57.7507325914511,82.467576635917,"innermost","320b"
"637",55.0382796891017,81.5184862862463,"innermost","321a"
"638",52.5694838934122,82.4063367977617,"innermost","322a"
"639",58.3809760057442,82.3512164705921,"innermost","322b"
"640",59.9251091518031,82.0554502704429,"innermost","323a"
"641",59.8978379302171,82.3614463434741,"innermost","323b"
"642",59.9888750562633,80.0257502197681,"innermost","324a"
"643",59.9834337223947,80.4603469200243,"innermost","324b"
"644",52.5728996348869,80.2963697795398,"innermost","325a"
"645",52.520599671825,80.167432610192,"innermost","325b"
"646",52.5637696230001,80.5505791454961,"innermost","326a"
"647",52.5618946252248,81.8654474619468,"innermost","326b"
"648",55.3167085140932,82.450287545258,"innermost","327a"
"649",59.999958369106,80.5502101348856,"innermost","327b"
"650",58.152383737533,82.2893224275416,"innermost","328a"
"651",59.8979044538189,80.2780891818367,"innermost","328b"
"652",59.9396681074717,82.3999387349521,"innermost","329a"
"653",59.1691748981786,82.4828235296336,"innermost","329b"
"654",55.1130910942888,82.2766495564112,"innermost","330a"
"655",52.5964443729075,82.4332884159185,"innermost","330b"
"656",59.7271491094657,82.4474418085642,"innermost","331a"
"657",53.1758819827329,80.1727091734743,"innermost","331b"
"658",59.9416730970984,80.6685795728803,"innermost","332a"
"659",58.531293321569,81.3782198425236,"innermost","332b"
"660",52.5796327278302,81.559804982688,"innermost","333a"
"661",52.6393102931959,81.5796636807343,"innermost","333b"
"662",52.5379470318196,82.4248587386861,"innermost","334a"
"663",52.5716630806354,81.6985367499557,"innermost","334b"
"664",59.9660321411299,80.009552223308,"innermost","335a"
"665",59.99779366167,81.7114012274808,"innermost","335b"
"666",52.8039989493754,80.0707848165339,"innermost","336a"
"667",54.3880746073155,82.3583009996867,"innermost","336b"
"668",59.4461009084025,82.4496886898356,"innermost","337a"
"669",58.6360309760096,82.3429510868225,"innermost","337b"
"670",59.8911770828698,82.3781290043828,"innermost","338a"
"671",59.9990111264784,80.8792205392528,"innermost","338b"
"672",59.9879904460167,80.0515004630424,"innermost","339a"
"673",59.9438419989512,80.0073364815195,"innermost","339b"
"674",52.5708445894095,80.0976399594771,"innermost","340a"
"675",59.9323254211834,80.0524610802175,"innermost","340b"
"676",59.5552829171206,80.0221522191298,"innermost","341a"
"677",59.9400709306908,82.4803683190093,"innermost","341b"
"678",52.5863917513826,80.0165277595953,"innermost","342a"
"679",53.9801942865248,80.7803607350236,"innermost","342b"
"680",54.1041936595547,82.4410959248642,"innermost","343a"
"681",56.203,82.433,"innermost","343b"
"682",59.7500363655002,81.4136110232804,"innermost","344a"
"683",59.9827764534008,82.4496969814624,"innermost","344b"
"684",52.6167421860379,80.0402455387479,"innermost","345a"
"685",52.6963933184719,82.4365905470706,"innermost","345b"
"686",52.5773927891785,82.377519814121,"innermost","346a"
"687",52.5834405203498,80.296911890898,"innermost","346b"
"688",59.5818898675875,82.4654669875683,"innermost","347a"
"689",59.1428675162819,80.009727531362,"innermost","347b"
"690",57.0802356893592,80.0637336970443,"innermost","348a"
"691",52.5821094172753,82.4056652589133,"innermost","348b"
"692",58.8645529033575,82.4081350213574,"innermost","349a"
"693",59.9264326892729,80.1533030421617,"innermost","349b"
"694",59.8180484810024,80.0382707889772,"innermost","350a"
"695",59.8504133114289,81.397311612326,"innermost","350b"
"696",59.9457540414757,81.9226707312612,"innermost","351a"
"697",59.1410391277104,82.4379607720829,"innermost","351b"
"698",59.1052458270959,82.3988493906686,"innermost","352a"
"699",59.7060455377369,81.9197603781788,"innermost","352b"
"700",59.9968645137007,80.2037137917677,"innermost","353a"
"701",59.9189308992119,81.7291742418979,"innermost","353b"
"702",59.9890279844255,80.0325379267354,"innermost","354a"
"703",59.9617832787844,81.0053307135017,"innermost","354b"
"704",55.9753583752402,82.4555768096026,"innermost","355a"
"705",54.235899619387,82.4694503335776,"innermost","355b"
"706",59.9917690754555,80.1153548636369,"innermost","356a"
"707",52.6321607393,80.6823298572987,"innermost","356b"
"708",52.5772030012742,80.210683971201,"innermost","357a"
"709",53.7478871449983,82.4047589989879,"innermost","357b"
"710",56.4119480658636,80.0621463939539,"innermost","358a"
"711",54.5759606927902,81.0394855277601,"innermost","358b"
"712",53.9136195222002,81.8205268147735,"innermost","359a"
"713",58.4030599926547,82.4599981389569,"innermost","359b"
"714",52.5388332706389,82.4256855317343,"innermost","360a"
"715",57.8712748445063,82.418159864803,"innermost","360b"
"716",56.9253074759189,82.4655348663962,"innermost","361a"
"717",58.9843265943029,82.4478991358426,"innermost","361b"
"718",55.0784149626918,82.2486342724127,"innermost","362a"
"719",54.2580790828986,80.3915826557113,"innermost","362b"
"720",53.472514392802,81.4593476354072,"innermost","363a"
"721",53.6691003563086,82.4193140010634,"innermost","363b"
"722",52.7465947110757,81.1600618719513,"innermost","364a"
"723",58.5459765626152,81.189573246297,"innermost","364b"
"724",59.9244807404078,80.9013323428082,"innermost","365a"
"725",59.9885243001163,80.9354097782319,"innermost","365b"
"726",53.5737586040678,80.227232391659,"innermost","366a"
"727",59.5280842767363,80.0749442444763,"innermost","366b"
"728",53.4368508976273,82.4069881847614,"innermost","367a"
"729",52.6660238837017,82.3095318517918,"innermost","367b"
"730",55.3801820336714,80.0937207023139,"innermost","368a"
"731",57.2482028789728,80.2916826971571,"innermost","368b"
"732",52.6560530288083,80.146213046073,"innermost","369a"
"733",54.9959064105616,80.0827387781824,"innermost","369b"
"734",53.7739212897923,80.0073729648351,"innermost","370a"
"735",59.7901120577281,80.076985511944,"innermost","370b"
"736",59.824454916756,80.0613201660527,"innermost","371a"
"737",59.868886175676,82.4224985092407,"innermost","371b"
"738",55.7750397761171,80.6652150992143,"innermost","372a"
"739",55.0833606904772,82.3969058029856,"innermost","372b"
"740",52.5806230334072,80.0640867823018,"innermost","373a"
"741",52.9384209762429,82.4219293390051,"innermost","373b"
"742",55.5805334227434,80.0407010654917,"innermost","374a"
"743",52.5667068005691,82.4535593926894,"innermost","374b"
"744",52.5731476696711,81.7200027224974,"innermost","375a"
"745",52.5393278949463,82.4328434858434,"innermost","375b"
"746",52.5419680124571,81.2720963047797,"innermost","376a"
"747",57.2899272685658,80.0767121306784,"innermost","376b"
"748",56.2495660447361,80.0063553603701,"innermost","377a"
"749",53.3635086559604,82.4636848239574,"innermost","377b"
"750",59.9285350591011,80.322052898744,"innermost","378a"
"751",59.9402408319559,81.9771449555691,"innermost","378b"
"752",55.8906425117522,80.4007776592121,"innermost","379a"
"753",52.563509862038,80.7003026837639,"innermost","379b"
"754",57.6032953400015,80.3268202631307,"innermost","380a"
"755",55.0749897382629,82.3018613262269,"innermost","380b"
"756",52.5337736282673,80.050521491291,"innermost","381a"
"757",58.8291441639834,82.2994062699514,"innermost","381b"
"758",55.2707368740104,81.870981087728,"innermost","382a"
"759",56.185703728264,82.2559425097224,"innermost","382b"
"760",53.4972431186928,80.0240636767788,"innermost","383a"
"761",54.310558013727,80.0473782622325,"innermost","383b"
"762",58.0143971904387,82.4246778355165,"innermost","384a"
"763",55.7065765775767,80.0100458213105,"innermost","384b"
"764",56.5658193594076,80.1093366689887,"innermost","385a"
"765",53.0879954000486,82.4782004469195,"innermost","385b"
"766",55.051975507614,82.4522104069454,"innermost","386a"
"767",52.6092494267282,80.032750577273,"innermost","386b"
"768",58.4432764042082,80.270135998847,"innermost","387a"
"769",53.5240377710484,81.7475089341454,"innermost","387b"
"770",52.5867779491229,80.0435849030974,"innermost","388a"
"771",53.5904197392185,82.2439286700493,"innermost","388b"
"772",53.152323019754,80.0391151303057,"innermost","389a"
"773",55.3542967534484,81.1478112376537,"innermost","389b"
"774",52.6312736561593,82.4381120429938,"innermost","390a"
"775",53.1268069310153,80.1136230700569,"innermost","390b"
"776",52.5484181448416,82.4386033204262,"innermost","391a"
"777",58.8729424381855,80.0031432830473,"innermost","391b"
"778",59.9248984296714,80.2084548858897,"innermost","392a"
"779",52.561232485641,80.0279742962931,"innermost","392b"
"780",52.5892519640072,82.4859804031394,"innermost","393a"
"781",52.6284579278978,82.2019697780274,"innermost","393b"
"782",52.49155,85.38845,"mid","1a"
"783",56.60918,88.07288,"mid","1b"
"784",49.8768,86.69047,"mid","2a"
"785",58.82656,87.4236,"mid","2b"
"786",58.79221,86.72259,"mid","3a"
"787",57.94074,87.48779,"mid","3b"
"788",57.82387,86.73754,"mid","4a"
"789",51.34194,87.55563,"mid","4b"
"790",54.44218,84.70578,"mid","5a"
"791",54.40914,86.63948,"mid","5b"
"792",48.89362,83.97381,"mid","6a"
"793",51.40994,85.0402,"mid","6b"
"794",55.97517,86.80549,"mid","7a"
"795",55.14194,87.45569,"mid","7b"
"796",57.21028,87.57064,"mid","8a"
"797",49.72595,87.63957,"mid","8b"
"798",49.85827,87.67193,"mid","9a"
"799",59.00952,87.17329,"mid","9b"
"800",50.42691,86.72052,"mid","10a"
"801",50.31014,87.87045,"mid","10b"
"802",53.27531,80.97214,"mid","11a"
"803",55.26001,82.25694,"mid","11b"
"804",55.77379,86.70414,"mid","12a"
"805",57.4411,88.20475,"mid","12b"
"806",51.17603,87.02301,"mid","13a"
"807",57.52563,87.72264,"mid","13b"
"808",55.45746,84.47109,"mid","14a"
"809",49.45891,82.55576,"mid","14b"
"810",57.55957,85.47316,"mid","15a"
"811",51.55807,87.50503,"mid","15b"
"812",58.79163,86.68865,"mid","16a"
"813",50.49233,87.60609,"mid","16b"
"814",55.67698,85.97063,"mid","17a"
"815",58.24237,86.42274,"mid","17b"
"816",55.84197,86.92233,"mid","18a"
"817",57.87666,86.95702,"mid","18b"
"818",57.2935,86.87052,"mid","19a"
"819",52.09372,86.38727,"mid","19b"
"820",50.25935,86.18963,"mid","20a"
"821",52.92426,86.28792,"mid","20b"
"822",55.69166,81.35518,"mid","21a"
"823",57.19285,87.15656,"mid","21b"
"824",51.67716,87.07079,"mid","22a"
"825",58.19035,86.83739,"mid","22b"
"826",50.25947,86.87308,"mid","23a"
"827",55.8742374904471,88.7379751382737,"mid","23b"
"828",56.10822,84.93851,"mid","24a"
"829",49.726122931819,80.7895688108704,"mid","24b"
"830",58.17376,87.72081,"mid","25a"
"831",58.2902911163117,88.5707559744997,"mid","25b"
"832",55.32525,87.47222,"mid","26a"
"833",54.9247302330441,86.62171802177,"mid","26b"
"834",56.87376,85.77075,"mid","27a"
"835",55.143852155039,84.254041369591,"mid","27b"
"836",58.14178,87.7221,"mid","28a"
"837",59.2079612039663,88.4717806009197,"mid","28b"
"838",50.46082,87.43784,"mid","29a"
"839",58.1088777603886,88.6726307201532,"mid","29b"
"840",57.07564,87.82271,"mid","30a"
"841",56.9765117327524,87.9069636322461,"mid","30b"
"842",55.89297,88.92337,"mid","31a"
"843",53.62698,89.23733,"mid","31b"
"844",58.35793,89.10506,"mid","32a"
"845",55.37437,89.22147,"mid","32b"
"846",46.77616,83.93956,"mid","33a"
"847",48.60902,89.22269,"mid","33b"
"848",55.6585,88.17222,"mid","34a"
"849",58.80724,89.23763,"mid","34b"
"850",58.92377,89.03755,"mid","35a"
"851",55.49153,88.08866,"mid","35b"
"852",52.94236,85.75596,"mid","36a"
"853",56.59269,89.23985,"mid","36b"
"854",58.25734,87.40433,"mid","37a"
"855",59.24144,89.22188,"mid","37b"
"856",57.65941,87.40648,"mid","38a"
"857",59.24224,89.23936,"mid","38b"
"858",57.84111,89.22155,"mid","39a"
"859",56.85698,89.20407,"mid","39b"
"860",54.3262,88.73988,"mid","40a"
"861",59.17489,89.17198,"mid","40b"
"862",47.59467,87.55496,"mid","41a"
"863",55.36011,88.78717,"mid","41b"
"864",45.76021,87.68709,"mid","42a"
"865",57.80763,88.42138,"mid","42b"
"866",57.14195,87.63901,"mid","43a"
"867",55.89189,89.20569,"mid","43b"
"868",56.84346,87.83717,"mid","44a"
"869",49.0268863350024,89.2372487965196,"mid","44b"
"870",56.72562,87.37265,"mid","45a"
"871",49.0111649302994,88.8215120190301,"mid","45b"
"872",51.32744,86.97109,"mid","46a"
"873",59.2423073217941,88.6894537830878,"mid","46b"
"874",58.80923,88.17299,"mid","47a"
"875",53.9585584991752,88.9389187605809,"mid","47b"
"876",59.24221,88.82267,"mid","48a"
"877",50.3093453669263,89.1896669259736,"mid","48b"
"878",49.7611,87.85476,"mid","49a"
"879",53.4102849807011,89.2206578950088,"mid","49b"
"880",51.39332,87.45694,"mid","50a"
"881",53.2912576038443,89.1049748632441,"mid","50b"
"882",51.74218,86.7225,"mid","51a"
"883",49.82493,88.92185,"mid","51b"
"884",55.20785,86.38816,"mid","52a"
"885",51.52595,88.83956,"mid","52b"
"886",55.39321,87.52351,"mid","53a"
"887",52.02683,87.45387,"mid","53b"
"888",47.85904,87.87265,"mid","54a"
"889",53.44119,87.82155,"mid","54b"
"890",55.24055,88.05422,"mid","55a"
"891",55.67546,87.82251,"mid","55b"
"892",56.37617,87.93994,"mid","56a"
"893",49.74347,86.58707,"mid","56b"
"894",57.12419,88.10456,"mid","57a"
"895",52.9254,86.47237,"mid","57b"
"896",55.89254,86.63955,"mid","58a"
"897",49.0929,87.43988,"mid","58b"
"898",57.54116,85.13816,"mid","59a"
"899",50.06047,87.23744,"mid","59b"
"900",50.20984,87.8068,"mid","60a"
"901",57.60791,88.47169,"mid","60b"
"902",51.15931,88.15625,"mid","61a"
"903",57.66014,87.9405,"mid","61b"
"904",55.41005,88.30712,"mid","62a"
"905",58.51023,87.77392,"mid","62b"
"906",57.16014,86.25719,"mid","63a"
"907",56.32681,88.07385,"mid","63b"
"908",57.84337,88.39042,"mid","64a"
"909",50.19414,87.4211,"mid","64b"
"910",58.10725,87.1376,"mid","65a"
"911",50.47512,85.93871,"mid","65b"
"912",48.99418,88.35447,"mid","66a"
"913",48.70823,88.15518,"mid","66b"
"914",47.36114,80.75789,"mid","67a"
"915",57.59145,85.97178,"mid","67b"
"916",56.10811,88.17183,"mid","68a"
"917",56.77465,85.00489,"mid","68b"
"918",53.42554,87.78924,"mid","69a"
"919",53.77517,88.08887,"mid","69b"
"920",56.37538,87.68908,"mid","70a"
"921",54.55904,88.07272,"mid","70b"
"922",55.12663,87.62367,"mid","71a"
"923",57.4434,88.25708,"mid","71b"
"924",47.56113,87.40475,"mid","72a"
"925",54.6606,87.70429,"mid","72b"
"926",59.1755,87.40591,"mid","73a"
"927",52.95778,87.72145,"mid","73b"
"928",53.64338,85.77368,"mid","74a"
"929",59.24209,87.43913,"mid","74b"
"930",56.39074,87.20445,"mid","75a"
"931",52.20955,87.60652,"mid","75b"
"932",56.77505,87.18878,"mid","76a"
"933",56.7102,87.47058,"mid","76b"
"934",54.12614,87.27314,"mid","77a"
"935",55.50811,88.17183,"mid","77b"
"936",56.47394,83.9709,"mid","78a"
"937",48.32526,87.3555,"mid","78b"
"938",56.8742,86.2545,"mid","79a"
"939",47.49244,84.156,"mid","79b"
"940",52.70851,87.20545,"mid","80a"
"941",45.92628,88.17322,"mid","80b"
"942",55.17519,86.87219,"mid","81a"
"943",58.42529,87.62236,"mid","81b"
"944",59.22596,87.68964,"mid","82a"
"945",56.60926,87.48955,"mid","82b"
"946",55.96022,86.88724,"mid","83a"
"947",55.17642,87.92344,"mid","83b"
"948",56.65765,86.15462,"mid","84a"
"949",58.25733,87.13766,"mid","84b"
"950",53.70861,87.28881,"mid","85a"
"951",59.02395,87.15429,"mid","85b"
"952",58.74286,87.18983,"mid","86a"
"953",50.21112,87.13809,"mid","86b"
"954",58.39326,87.45698,"mid","87a"
"955",59.24266,87.33968,"mid","87b"
"956",56.42435,85.87125,"mid","88a"
"957",52.80991,87.17354,"mid","88b"
"958",48.6084,87.17199,"mid","89a"
"959",52.27665,87.8402,"mid","89b"
"960",57.09274,86.43994,"mid","90a"
"961",51.47726,87.60435,"mid","90b"
"962",51.3761,84.05636,"mid","91a"
"963",48.30988,82.78997,"mid","92a"
"964",58.34167,86.25535,"mid","92b"
"965",58.07609,86.70643,"mid","93a"
"966",51.29228,86.18921,"mid","93b"
"967",52.16022,86.12385,"mid","94a"
"968",56.59068,86.77103,"mid","94b"
"969",56.54342,87.79044,"mid","95a"
"970",56.37475,85.72172,"mid","95b"
"971",52.75892,86.70589,"mid","96a"
"972",53.45903,85.4727,"mid","96b"
"973",50.49139,86.705,"mid","97a"
"974",55.30998,86.457,"mid","97b"
"975",58.80863,86.82235,"mid","98a"
"976",55.26044,86.22077,"mid","98b"
"977",56.10926,86.67293,"mid","99a"
"978",54.61081,86.63781,"mid","99b"
"979",57.84341,86.82373,"mid","100a"
"980",56.1584,85.03867,"mid","100b"
"981",50.97649,85.65672,"mid","101a"
"982",59.21,85.84036,"mid","101b"
"983",45.77753,83.0576,"mid","102a"
"984",49.29386,83.55746,"mid","102b"
"985",54.85758,85.65454,"mid","103a"
"986",55.94084,84.28778,"mid","103b"
"987",51.19174,85.78863,"mid","104a"
"988",52.89089,85.70459,"mid","104b"
"989",57.27617,85.72318,"mid","105a"
"990",53.2915,86.23842,"mid","105b"
"991",56.37671,85.95701,"mid","106a"
"992",58.2749,85.68855,"mid","106b"
"993",55.47415,86.02113,"mid","107a"
"994",51.99197,85.47224,"mid","107b"
"995",56.74117,84.2214,"mid","108a"
"996",54.85906,85.05597,"mid","108b"
"997",57.45858,85.20551,"mid","109a"
"998",58.60988,85.74021,"mid","109b"
"999",51.74318,84.87344,"mid","110a"
"1000",56.4594,85.62304,"mid","110b"
"1001",59.24137,83.97166,"mid","111a"
"1002",55.65721,83.97074,"mid","111b"
"1003",52.44343,84.5403,"mid","112a"
"1004",55.34156,83.62181,"mid","112b"
"1005",46.9585,80.77194,"mid","113a"
"1006",47.92605,84.2229,"mid","113b"
"1007",56.67459,84.08817,"mid","114a"
"1008",54.39194,82.12211,"mid","114b"
"1009",57.82666,84.10695,"mid","115a"
"1010",53.69268,82.17293,"mid","115b"
"1011",56.87529,83.90555,"mid","116a"
"1012",58.15976,82.17334,"mid","116b"
"1013",59.04067,83.80422,"mid","117a"
"1014",53.79218,83.78908,"mid","117b"
"1015",53.37579,84.43937,"mid","118a"
"1016",53.59322,83.84009,"mid","118b"
"1017",59.24156,83.92182,"mid","119a"
"1018",53.49398,84.15419,"mid","119b"
"1019",51.27717,84.4374,"mid","120a"
"1020",55.57491,82.83838,"mid","120b"
"1021",56.70967,83.73986,"mid","121a"
"1022",51.55939,83.57298,"mid","121b"
"1023",47.02707,83.40716,"mid","122a"
"1024",54.04373,82.2072,"mid","122b"
"1025",56.00915,82.77277,"mid","123a"
"1026",56.40747,82.9544,"mid","123b"
"1027",54.94386,81.05735,"mid","124a"
"1028",54.62604,82.98955,"mid","124b"
"1029",53.89244,83.03925,"mid","125a"
"1030",59.17656,83.32345,"mid","125b"
"1031",53.4913,83.78824,"mid","126a"
"1032",57.77449,83.72148,"mid","126b"
"1033",55.57659,83.69014,"mid","127a"
"1034",56.99262,83.37291,"mid","127b"
"1035",57.82541,82.40559,"mid","128a"
"1036",57.11032,83.44061,"mid","128b"
"1037",54.02405,83.90423,"mid","129a"
"1038",48.79424,83.57112,"mid","129b"
"1039",58.05934,83.77297,"mid","130a"
"1040",57.19169,83.72194,"mid","130b"
"1041",52.25781,87.07147,"mid","131a"
"1042",54.94232,82.83921,"mid","131b"
"1043",53.95965,82.95651,"mid","132a"
"1044",59.24324,83.05687,"mid","132b"
"1045",49.76122,83.03804,"mid","133a"
"1046",57.22438,83.52128,"mid","133b"
"1047",58.62676,83.59035,"mid","134a"
"1048",54.49319,82.72345,"mid","134b"
"1049",48.82591,83.30602,"mid","135a"
"1050",56.67409,82.4043,"mid","135b"
"1051",59.24063,82.87092,"mid","136a"
"1052",59.14158,81.75515,"mid","136b"
"1053",57.29272,81.45626,"mid","137a"
"1054",56.94344,82.39029,"mid","137b"
"1055",52.94137,83.67153,"mid","138a"
"1056",47.67791,83.10469,"mid","138b"
"1057",51.06009,83.9736,"mid","139a"
"1058",51.34315,82.75669,"mid","139b"
"1059",52.54163,83.5385,"mid","140a"
"1060",59.22377,82.97401,"mid","140b"
"1061",51.79272,82.08953,"mid","141a"
"1062",46.49209,84.18888,"mid","141b"
"1063",57.80739,81.85427,"mid","142a"
"1064",58.17647,82.10667,"mid","142b"
"1065",54.4762,81.67309,"mid","143a"
"1066",52.96033,81.40716,"mid","143b"
"1067",59.19097,82.28791,"mid","144a"
"1068",56.90849,82.30544,"mid","144b"
"1069",57.57615,81.80636,"mid","145a"
"1070",56.87573,82.05595,"mid","145b"
"1071",55.09127,81.4881,"mid","146a"
"1072",55.27697,82.27384,"mid","146b"
"1073",58.44278,82.00638,"mid","147a"
"1074",56.72541,81.85562,"mid","147b"
"1075",53.44185,81.42197,"mid","148a"
"1076",55.64329,82.04013,"mid","148b"
"1077",52.94304,81.87317,"mid","149a"
"1078",53.92519,81.02204,"mid","149b"
"1079",49.44181,80.78857,"mid","150a"
"1080",50.97618,81.83952,"mid","150b"
"1081",55.40743,81.30428,"mid","151a"
"1082",57.14086,81.12105,"mid","151b"
"1083",49.52624,80.78966,"mid","152a"
"1084",56.85857,80.78875,"mid","152b"
"1085",49.84134,82.03807,"mid","153a"
"1086",55.37591,81.15611,"mid","153b"
"1087",57.34325,80.95674,"mid","154a"
"1088",57.57433,80.78784,"mid","154b"
"1089",52.92436,80.90452,"mid","155a"
"1090",51.07542,81.63883,"mid","155b"
"1091",56.47651,81.04002,"mid","156a"
"1092",54.55997,81.15683,"mid","156b"
"1093",50.22464,81.17141,"mid","157a"
"1094",55.07538,84.93901,"mid","157b"
"1095",55.64296,80.75644,"mid","158a"
"1096",56.47641,83.50665,"mid","158b"
"1097",56.55863,80.77217,"mid","159a"
"1098",57.6581,80.77162,"mid","159b"
"1099",56.89046,80.75729,"mid","160a"
"1100",57.509,80.75583,"mid","160b"
"1101",59.20849,80.80536,"mid","161a"
"1102",53.99292,80.75645,"mid","161b"
"1103",55.62716,80.75731,"mid","162a"
"1104",51.69369,80.75716,"mid","162b"
"1105",54.24207,80.75553,"mid","163a"
"1106",56.8078,81.07133,"mid","163b"
"1107",55.42695,80.75717,"mid","164a"
"1108",55.12677,80.75693,"mid","164b"
"1109",56.20824,80.75503,"mid","165a"
"1110",50.01103,80.83787,"mid","165b"
"1111",50.82706,80.75711,"mid","166a"
"1112",54.85896,80.75577,"mid","166b"
"1113",58.59198,80.75548,"mid","167a"
"1114",53.80843,80.7719,"mid","167b"
"1115",46.94315,80.75653,"mid","168a"
"1116",53.6593,80.7561,"mid","168b"
"1117",48.47779,80.80452,"mid","169a"
"1118",56.12392,80.75741,"mid","169b"
"1119",52.80936,80.75618,"mid","170a"
"1120",50.79442,80.75782,"mid","170b"
"1121",50.34275,81.53956,"mid","171a"
"1122",54.00839,80.75514,"mid","171b"
"1123",47.71006,80.7568,"mid","172a"
"1124",50.51066,83.45418,"mid","172b"
"1125",51.65858,82.13875,"mid","173a"
"1126",53.10816,80.77159,"mid","173b"
"1127",53.56019,80.7569,"mid","175a"
"1128",56.67693,81.04046,"mid","175b"
"1129",52.24245,80.75592,"mid","176a"
"1130",59.24113,80.75464,"mid","176b"
"1131",51.65849,80.95529,"mid","177a"
"1132",50.5581,80.75487,"mid","177b"
"1133",55.62626,82.48981,"mid","178a"
"1134",51.49404,80.75756,"mid","178b"
"1135",55.67527,80.75544,"mid","179b"
"1136",53.44331,80.75683,"mid","180a"
"1137",52.67545,80.7723,"mid","180b"
"1138",52.70972,80.7565,"mid","167c"
"1139",47.80873,81.85553,"mid","167d"
"1140",55.32476,84.95511,"mid","182a"
"1141",57.19327,81.99012,"mid","182b"
"1142",59.04337,80.75691,"mid","183a"
"1143",58.1242,80.75776,"mid","183b"
"1144",57.14193,83.93886,"mid","184a"
"1145",59.24254,81.17269,"mid","184b"
"1146",57.44073,80.7575,"mid","185a"
"1147",52.71058,82.80406,"mid","185b"
"1148",57.04215,80.77237,"mid","186a"
"1149",55.89184,81.85538,"mid","186b"
"1150",57.00757,84.30457,"mid","187a"
"1151",54.31012,85.05707,"mid","187b"
"1152",54.1927,83.43959,"mid","188a"
"1153",57.85764,80.85445,"mid","188b"
"1154",46.24381,80.75715,"mid","189a"
"1155",58.22596,80.75615,"mid","189b"
"1156",50.60893,80.75571,"mid","190a"
"1157",54.69387,80.82404,"mid","190b"
"1158",50.97631,82.73984,"mid","171c"
"1159",55.76024,80.75709,"mid","171d"
"1160",50.97502,80.75511,"mid","192a"
"1161",49.89154,88.12182,"mid","192b"
"1162",53.47669,80.75681,"mid","193a"
"1163",59.20908,80.75597,"mid","193b"
"1164",56.40812,80.77163,"mid","194a"
"1165",58.60759,81.1378,"mid","194b"
"1166",53.16048,83.174,"mid","195a"
"1167",55.45846,80.75532,"mid","195b"
"1168",56.17573,81.02258,"mid","196a"
"1169",56.176222574649,81.2731159726166,"mid","196b"
"1170",52.0083,80.75514,"mid","197a"
"1171",53.3911589606596,80.7545877054559,"mid","197b"
"1172",56.21003,82.69023,"mid","198a"
"1173",56.39186,80.75534,"mid","198b"
"1174",52.02511,80.8552,"mid","199a"
"1175",53.57675,80.75686,"mid","199b"
"1176",51.12665,80.7568,"mid","200a"
"1177",56.27383,81.64065,"mid","200b"
"1178",51.34342,82.32362,"mid","201a"
"1179",59.24101,80.7712,"mid","201b"
"1180",57.85874,80.75562,"mid","202a"
"1181",46.89233,80.8057,"mid","202b"
"1182",58.67357,81.50718,"mid","203a"
"1183",57.12647,82.50667,"mid","203b"
"1184",58.02578,81.12277,"mid","204a"
"1185",55.05736,80.79091,"mid","204b"
"1186",57.52456,83.42148,"mid","205a"
"1187",55.25798,80.75483,"mid","205b"
"1188",55.46021,83.29048,"mid","206a"
"1189",57.10873,81.27223,"mid","206b"
"1190",56.87567,80.78913,"mid","207a"
"1191",53.86034,80.75716,"mid","207b"
"1192",57.44049,82.8074,"mid","208a"
